vote_id,boletin,fecha,minority_share_binary,binary_participation_share,spread_1d,midpoint_1d,gmp,apre,cluster_id,resultado,descripcion,url_original,project_title,project_initiative,project_origin_chamber,project_stage,topic_primary_internal,topic_secondary_internal,topic_confidence_internal,topic_validation_status,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_binary,minority_share_binary_observed,alignment_binary_summary,alignment_yes_share_gap,alignment_groups_binary_n3plus,party_binary_summary,party_yes_share_gap,party_groups_binary_n2plus,caucus_binary_summary,caucus_yes_share_gap,caucus_groups_binary_n2plus,abs_spread_1d,spread_1d_display,midpoint_1d_display,d1_display_multiplier,rank_abs_spread_1d,rank_bill_diverse_d1
88614,17170-07,2026-04-13,0.051724,0.748387,1.58847796916962,0.652111709117889,0.950949549674988,0.5,bill:17170-07,Aprobado,Boletín N°17170-07,,Modifica el Código Penal para agravar la pena y agregar una nueva circunstancia en el delito de robo en lugar no habitado,,,,Seguridad,Constitución y justicia | Agricultura y mundo rural,0.97,internal_not_external_validated,110,6,23,16,0,116,0.051724,no_alineado: 20S/0N (100.0% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 28S/6N (82.4% S),0.176471,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/6N (0.0% S) | Independientes: 20S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 4S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,12,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 2S/6N (25.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 12S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 7S/0N (100.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",0.75,10,1.58847796916962,-1.58847796916962,-0.652111709117889,-1.0,11,
88938,18216-05,2026-05-20,0.065789,0.980645,1.58571815490723,0.831190705299377,0.942927241325378,0.9,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,142,10,0,3,0,152,0.065789,no_alineado: 22S/0N (100.0% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 53S/10N (84.1% S),0.15873,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Independientes: 24S/1N (96.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 2S/10N (16.7% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 17S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",0.833333,11,1.58571815490723,-1.58571815490723,-0.831190705299377,-1.0,12,
88756,17381-03,2026-05-05,0.472222,0.929032,-1.58520984649658,-0.61887139081955,0.979434370994568,0.985294117647059,bill:17381-03,Aprobado,Boletín N°17381-03,,Prohíbe subcontratar servicios de teleoperadores que funcionen fuera del territorio nacional,,,,"Economía, comercio y consumidores",,0.97,internal_not_external_validated,76,68,4,7,0,144,0.472222,no_alineado: 14S/8N (63.6% S) | oficialismo: 0S/60N (0.0% S) | oposicion: 62S/0N (100.0% S),1.0,3,Frente Amplio: 14S/0N (100.0% S) | Independientes: 15S/9N (62.5% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 6S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,12,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/13N (0.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,10,1.58520984649658,1.58520984649658,0.61887139081955,-1.0,13,11
89410,17012-14,2026-07-14,0.345588,0.877419,-1.58473980426788,-0.834172606468201,0.815303802490234,0.659574468085106,bill:17012-14,Aprobado,Boletín N°17012-14,,"Modifica la ley N° 21.442, que aprueba nueva ley de copropiedad inmobiliaria, con el objeto de implementar sistemas de seguridad adicionales para impedir caídas accidentales desde edificaciones en altura",,,,Vivienda y territorio,,0.97,internal_not_external_validated,89,47,3,16,0,136,0.345588,no_alineado: 12S/7N (63.2% S) | oficialismo: 22S/40N (35.5% S) | oposicion: 55S/0N (100.0% S),0.645161,3,Evolución Política: 1S/1N (50.0% S) | Frente Amplio: 13S/0N (100.0% S) | Independientes: 18S/4N (81.8% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 0S/7N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 12S/0N (100.0% S) | Renovación Nacional: 1S/6N (14.3% S) | Unión Demócrata Independiente: 12S/1N (92.3% S),1.0,13,"Comité Comunista e Independientes: 10S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/7N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 11S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 8S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 3S/8N (27.3% S) | Socialista, Liberal, Radical e Independientes: 12S/0N (100.0% S) | Unión Demócrata Independiente: 17S/1N (94.4% S)",1.0,11,1.58473980426788,1.58473980426788,0.834172606468201,-1.0,14,12
88646,17757-29,2026-04-15,0.262411,0.909677,-1.58455610275269,-0.846342384815216,0.869318842887878,0.72972972972973,bill:17757-29,Aprobado,Boletín N°17757-29,,Modifica la ley N° 19.327 para imponer nuevas obligaciones a los organizadores de espectáculos de fútbol profesional,,,,Deportes,,0.97,internal_not_external_validated,104,37,1,13,0,141,0.262411,no_alineado: 13S/7N (65.0% S) | oficialismo: 30S/30N (50.0% S) | oposicion: 61S/0N (100.0% S),0.5,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 22S/3N (88.0% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/7N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/26N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 10S/1N (90.9% S),1.0,13,"Comité Comunista e Independientes: 11S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/7N (0.0% S) | Comité Partido Republicano: 0S/29N (0.0% S) | Comité Partido de la Gente: 12S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 15S/1N (93.8% S)",1.0,10,1.58455610275269,1.58455610275269,0.846342384815216,-1.0,15,13
89161,16857-07,2026-06-16,0.344262,0.787097,-1.5841817855835,-0.761058628559113,0.895775556564331,0.785714285714286,bill:16857-07,Aprobado,Boletín N°16857-07,,"Modifica el Código Penal para autorizar el uso de agentes encubiertos en Internet para la persecución de delitos sexuales contra niños, niñas y adolescentes",,,,Seguridad,Constitución y justicia,0.94,internal_not_external_validated,80,42,25,8,0,122,0.344262,no_alineado: 13S/7N (65.0% S) | oficialismo: 13S/35N (27.1% S) | oposicion: 54S/0N (100.0% S),0.729167,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 10S/4N (71.4% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/7N (0.0% S) | Partido Por la Democracia: 3S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 7S/1N (87.5% S) | Unión Demócrata Independiente: 2S/2N (50.0% S),1.0,13,"Comité Comunista e Independientes: 10S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/7N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 12S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 4S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 10S/1N (90.9% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 3S/3N (50.0% S)",1.0,10,1.5841817855835,1.5841817855835,0.761058628559113,-1.0,16,14
89784,17837-13,2026-08-17,0.362903,0.8,-1.58415532112122,-0.768252551555634,0.872355818748474,0.911111111111111,bill:17837-13,Aprobado,Boletín N°17837-13,,Modifica el Código del Trabajo y otros cuerpos legales para fortalecer la protección de la salud y seguridad de las personas trabajadoras,,,,Trabajo y seguridad social,,0.97,internal_not_external_validated,79,45,8,23,0,124,0.362903,no_alineado: 11S/7N (61.1% S) | oficialismo: 16S/38N (29.6% S) | oposicion: 52S/0N (100.0% S),0.703704,3,Evolución Política: 1S/1N (50.0% S) | Frente Amplio: 8S/0N (100.0% S) | Independientes: 15S/4N (78.9% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 6S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/6N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 11S/1N (91.7% S) | Renovación Nacional: 8S/1N (88.9% S) | Unión Demócrata Independiente: 0S/5N (0.0% S),1.0,14,"Comité Comunista e Independientes: 11S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/6N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 11S/0N (100.0% S) | Frente Amplio: 10S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 11S/3N (78.6% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 3S/5N (37.5% S)",1.0,11,1.58415532112122,1.58415532112122,0.768252551555634,-1.0,17,15
88933,18216-05,2026-05-20,0.381579,0.980645,1.58398544788361,-0.752983927726746,0.854399621486664,0.844827586206897,bill:18216-05,Unánime,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,58,94,0,3,0,152,0.381579,no_alineado: 8S/14N (36.4% S) | oficialismo: 50S/17N (74.6% S) | oposicion: 0S/63N (0.0% S),0.746269,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 0S/15N (0.0% S) | Independientes: 7S/18N (28.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 7S/1N (87.5% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 1S/13N (7.1% S) | Renovación Nacional: 3S/8N (27.3% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 7S/1N (87.5% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 1S/12N (7.7% S) | Frente Amplio: 0S/17N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 4S/12N (25.0% S) | Socialista, Liberal, Radical e Independientes: 0S/14N (0.0% S) | Unión Demócrata Independiente: 15S/2N (88.2% S)",1.0,11,1.58398544788361,-1.58398544788361,0.752983927726746,-1.0,18,
88760,17872-33,2026-05-05,0.47482,0.896774,-1.58373808860779,-0.617392897605896,0.980401754379272,0.984848484848485,bill:17872-33,Unánime,Boletín N°17872-33,,"Modifica la ley N° 18.902, que crea la Superintendencia de Servicios Sanitarios, para establecer un estándar mínimo de reducción de aguas no facturadas",,,,Agua y recursos hídricos,,0.97,internal_not_external_validated,73,66,7,7,2,139,0.47482,no_alineado: 14S/8N (63.6% S) | oficialismo: 0S/58N (0.0% S) | oposicion: 59S/0N (100.0% S),1.0,3,Frente Amplio: 14S/0N (100.0% S) | Independientes: 14S/9N (60.9% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 0S/8N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,11,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/11N (0.0% S) | Socialista, Liberal, Radical e Independientes: 11S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,10,1.58373808860779,1.58373808860779,0.617392897605896,-1.0,19,16
88757,17381-03,2026-05-05,0.468966,0.935484,-1.5837254524231,-0.651837646961212,0.960066437721252,0.970588235294118,bill:17381-03,Aprobado,Boletín N°17381-03,,Prohíbe subcontratar servicios de teleoperadores que funcionen fuera del territorio nacional,,,,"Economía, comercio y consumidores",,0.97,internal_not_external_validated,77,68,3,7,0,145,0.468966,no_alineado: 14S/8N (63.6% S) | oficialismo: 1S/60N (1.6% S) | oposicion: 62S/0N (100.0% S),0.983607,3,Evolución Política: 1S/1N (50.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 14S/9N (60.9% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,13,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 1S/13N (7.1% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,10,1.5837254524231,1.5837254524231,0.651837646961212,-1.0,20,
89001,18156-04,2026-06-02,0.206667,0.967742,-1.58354449272156,-0.894947528839111,0.834390461444855,0.741935483870968,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,119,31,1,4,0,150,0.206667,no_alineado: 21S/0N (100.0% S) | oficialismo: 37S/31N (54.4% S) | oposicion: 61S/0N (100.0% S),0.455882,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 20S/3N (87.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,1.58354449272156,1.58354449272156,0.894947528839111,-1.0,21,17
88681,18156-04,2026-04-21,0.5,0.954839,-1.58343148231506,-0.617084980010986,0.972407221794128,0.986486486486487,bill:18156-04,Unánime,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,74,74,1,6,0,148,0.5,no_alineado: 14S/8N (63.6% S) | oficialismo: 0S/66N (0.0% S) | oposicion: 60S/0N (100.0% S),1.0,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 13S/0N (100.0% S) | Independientes: 14S/10N (58.3% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/15N (0.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 0S/18N (0.0% S)",1.0,11,1.58343148231506,1.58343148231506,0.617084980010986,-1.0,22,
88872,15258-25,2026-05-13,0.117647,0.767742,1.58336555957794,0.60979175567627,0.974186539649963,0.857142857142857,bill:15258-25,Aprobado,Boletín N°15258-25,,"Modifica la ley N°20.931, para permitir la aplicación de medidas de control de identidad preventivo en zonas fronterizas, instalaciones estratégicas y sus inmediaciones",,,,Seguridad,,0.97,internal_not_external_validated,105,14,23,13,0,119,0.117647,no_alineado: 19S/0N (100.0% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 24S/14N (63.2% S),0.368421,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 1S/1N (50.0% S) | Independientes: 17S/4N (81.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 6S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 2S/0N (100.0% S) | Partido de la Gente: 11S/0N (100.0% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 11S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 10S/0N (100.0% S) | Frente Amplio: 1S/1N (50.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 5S/1N (83.3% S) | Unión Demócrata Independiente: 15S/0N (100.0% S)",1.0,11,1.58336555957794,-1.58336555957794,-0.60979175567627,-1.0,23,18
88648,17522-12,2026-04-15,0.421875,0.825806,-1.58248853683472,-0.616137504577637,0.983468890190125,1,bill:17522-12,Unánime,Boletín N°17522-12,,Aumenta sanciones aplicables a la incineración de basura y promueve la educación ambiental en manejo de residuos,,,,Medio ambiente,,0.97,internal_not_external_validated,74,54,11,14,2,128,0.421875,no_alineado: 13S/7N (65.0% S) | oficialismo: 0S/47N (0.0% S) | oposicion: 61S/0N (100.0% S),1.0,3,Frente Amplio: 14S/0N (100.0% S) | Independientes: 15S/8N (65.2% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/7N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/25N (0.0% S) | Partido Social Cristiano: 0S/2N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 0S/2N (0.0% S) | Unión Demócrata Independiente: 0S/10N (0.0% S),1.0,13,"Comité Comunista e Independientes: 11S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/7N (0.0% S) | Comité Partido Republicano: 0S/28N (0.0% S) | Comité Partido de la Gente: 12S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/2N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/3N (0.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 0S/14N (0.0% S)",1.0,11,1.58248853683472,1.58248853683472,0.616137504577637,-1.0,24,
88450,15347-07,2026-03-23,0.084507,0.916129,1.58229756355286,0.751788198947906,0.917674958705902,0.333333333333333,bill:15347-07,Aprobado,Boletín N°15347-07,,"Modifica la ley N° 20.000, que sustituye la ley Nº 19.366, que sanciona el tráfico ilícito de estupefacientes y sustancias sicotrópicas, con el objeto de incorporar las circunstancias agravantes que se indican.",,,,Seguridad,Constitución y justicia,0.92,internal_not_external_validated,130,12,0,13,0,142,0.084507,no_alineado: 20S/0N (100.0% S) | oficialismo: 65S/0N (100.0% S) | oposicion: 45S/12N (78.9% S),0.210526,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 13S/0N (100.0% S) | Independientes: 21S/2N (91.3% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 6S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 3S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 8S/1N (88.9% S) | Partido de la Gente: 13S/0N (100.0% S) | Renovación Nacional: 10S/0N (100.0% S) | Unión Demócrata Independiente: 11S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 8S/0N (100.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 13S/1N (92.9% S) | Unión Demócrata Independiente: 16S/0N (100.0% S)",1.0,11,1.58229756355286,-1.58229756355286,-0.751788198947906,-1.0,25,19
